CustomerID,risk_score,risk_band,churn_probability,Tenure Months,Contract,Internet Service,Monthly Charges,recommended_actions
4912-PIGUY,94,High,0.9381,1,Month-to-month,Fiber optic,84.6,Offer a term contract; Add Online Security (incentive)
2469-DTSGX,22,Low,0.2166,72,Two year,Fiber optic,111.65,Add Online Security (incentive); Move to automatic payment
1090-ESELR,22,Low,0.2165,72,Two year,Fiber optic,105.5,Relationship check-in
9619-GSATL,22,Low,0.2163,43,One year,DSL,55.45,Add Online Security (incentive); Move to automatic payment
5815-HGGHV,22,Low,0.2163,20,One year,DSL,64.15,Move to automatic payment
2368-GAKKQ,22,Low,0.2162,70,Two year,Fiber optic,113.65,Relationship check-in
5671-RQRLP,22,Low,0.216,70,Two year,Fiber optic,75.65,Add Online Security (incentive); Add Tech Support
2150-WLKUW,22,Low,0.2159,40,One year,DSL,63.9,Add Online Security (incentive); Add Tech Support
8034-RYTVV,21,Low,0.215,55,One year,Fiber optic,84.25,Add Tech Support
0701-RFGFI,21,Low,0.215,49,Month-to-month,Fiber optic,95.4,Offer a term contract; Add Online Security (incentive)
8942-DBMHZ,22,Low,0.215,12,Month-to-month,No,20.45,Offer a term contract; Move to automatic payment
7492-TAFJD,21,Low,0.2148,7,Two year,DSL,38.55,Add Tech Support; Move to automatic payment
9691-HKOVS,21,Low,0.2147,55,One year,DSL,90.15,Move to automatic payment
3012-VFFMN,21,Low,0.2146,7,Month-to-month,No,20.65,Offer a term contract; Move to automatic payment
3097-IDVPU,21,Low,0.2146,19,Month-to-month,DSL,50.1,Offer a term contract; Add Online Security (incentive)
8883-GRDWQ,21,Low,0.2143,20,One year,DSL,54.0,Move to automatic payment
9995-HOTOH,21,Low,0.2143,63,Two year,DSL,59.0,Add Tech Support; Move to automatic payment
5337-IIWKZ,21,Low,0.2142,34,Month-to-month,DSL,44.85,Offer a term contract; Add Online Security (incentive)
8016-ZMGMO,21,Low,0.214,66,One year,DSL,70.85,Add Online Security (incentive); Add Tech Support
5844-QVTAT,21,Low,0.2139,33,One year,DSL,58.45,Add Tech Support; Move to automatic payment
2054-PJOCK,21,Low,0.2138,60,One year,DSL,80.55,Add Online Security (incentive)
2250-IVBWA,21,Low,0.2138,64,Month-to-month,Fiber optic,81.05,Offer a term contract; Add Tech Support
1956-YIFGE,21,Low,0.2136,22,One year,Fiber optic,100.05,Add Online Security (incentive); Add Tech Support
4098-NAUKP,21,Low,0.2135,68,Month-to-month,Fiber optic,84.65,Offer a term contract; Add Online Security (incentive)
4973-RLZVI,21,Low,0.2134,30,One year,DSL,74.65,Relationship check-in
3354-OADJP,21,Low,0.2132,8,One year,DSL,54.25,Relationship check-in
1045-LTCYT,21,Low,0.213,8,Month-to-month,No,21.05,Offer a term contract
3518-FSTWG,21,Low,0.213,72,Two year,Fiber optic,109.55,Add Tech Support
1930-WNXSB,21,Low,0.2128,58,Month-to-month,Fiber optic,92.85,Offer a term contract; Add Online Security (incentive)
6549-YMFAW,21,Low,0.212,9,Month-to-month,No,21.25,Offer a term contract; Move to automatic payment
1661-CZBAU,21,Low,0.2119,48,One year,DSL,70.95,Relationship check-in
8984-HPEMB,21,Low,0.2117,71,Two year,Fiber optic,118.65,Move to automatic payment
4694-PHWFW,21,Low,0.2115,8,Month-to-month,No,19.95,Offer a term contract; Move to automatic payment
1163-ONYEY,21,Low,0.2115,41,Month-to-month,DSL,74.55,Offer a term contract; Add Tech Support
4801-KFYKL,21,Low,0.2114,8,Month-to-month,No,19.45,Offer a term contract
2931-SVLTV,21,Low,0.2114,40,Month-to-month,Fiber optic,110.1,Offer a term contract
3780-DDGSE,21,Low,0.2113,35,Month-to-month,DSL,76.05,Offer a term contract; Add Online Security (incentive)
6461-PPAXN,21,Low,0.2111,35,One year,DSL,54.95,Relationship check-in
9309-BZGNT,21,Low,0.2106,69,One year,DSL,29.8,Add Online Security (incentive); Add Tech Support
4277-UDIEF,21,Low,0.2106,24,Month-to-month,DSL,81.0,Offer a term contract
5753-QQWPW,21,Low,0.2105,28,One year,DSL,59.9,Move to automatic payment
3244-CQPHU,21,Low,0.2104,72,Two year,Fiber optic,110.1,Relationship check-in
8668-KNZTI,21,Low,0.2104,52,One year,DSL,53.75,Add Tech Support; Move to automatic payment
7876-AEHIG,21,Low,0.2104,51,One year,DSL,60.15,Relationship check-in
5012-YSPJJ,21,Low,0.2103,31,Month-to-month,DSL,54.35,Offer a term contract; Add Online Security (incentive)
2272-WUSPA,21,Low,0.2101,72,Two year,Fiber optic,110.75,Add Tech Support; Move to automatic payment
3640-JQGJG,21,Low,0.21,13,Month-to-month,DSL,44.8,Offer a term contract; Add Online Security (incentive)
6435-VWCCY,21,Low,0.2097,65,Two year,Fiber optic,92.7,Add Tech Support
1271-UODNO,21,Low,0.2095,39,Two year,DSL,53.85,Add Online Security (incentive)
9146-JRIOX,21,Low,0.2094,14,Month-to-month,No,25.55,Offer a term contract; Move to automatic payment
9200-NLNPD,21,Low,0.2093,56,One year,DSL,54.05,Add Online Security (incentive)
7997-EASSD,21,Low,0.2092,63,One year,Fiber optic,81.2,Add Online Security (incentive)
2862-JVEOY,21,Low,0.2089,6,One year,No,19.15,Move to automatic payment
7435-ZNUYY,21,Low,0.2089,6,One year,No,20.6,Move to automatic payment
4657-FWVFY,21,Low,0.2088,40,Month-to-month,Fiber optic,96.35,Offer a term contract; Add Online Security (incentive)
9070-BCKQP,21,Low,0.2087,72,Two year,Fiber optic,110.15,Relationship check-in
8680-CGLTP,21,Low,0.2086,29,One year,DSL,58.75,Move to automatic payment
0347-UBKUZ,21,Low,0.2085,15,Month-to-month,No,19.9,Offer a term contract; Move to automatic payment
2453-SAFNS,21,Low,0.2083,54,One year,DSL,72.1,Add Online Security (incentive); Move to automatic payment
0254-KCJGT,21,Low,0.2082,52,One year,DSL,81.4,Relationship check-in
4808-YNLEU,21,Low,0.208,35,One year,DSL,62.15,Add Tech Support
8610-ZIKJJ,21,Low,0.208,2,One year,No,20.3,Move to automatic payment
3161-GETRM,21,Low,0.208,34,Month-to-month,Fiber optic,90.05,Offer a term contract; Add Online Security (incentive)
2428-ZMCTB,21,Low,0.208,10,Month-to-month,No,19.75,Offer a term contract
9445-ZUEQE,21,Low,0.2079,27,Month-to-month,Fiber optic,85.2,Offer a term contract; Add Online Security (incentive)
5274-XHAKY,21,Low,0.2078,41,Month-to-month,Fiber optic,94.3,Offer a term contract; Add Tech Support
4884-TVUQF,21,Low,0.2078,57,Two year,Fiber optic,101.3,Relationship check-in
4504-YOULA,21,Low,0.2074,35,Month-to-month,DSL,59.45,Offer a term contract; Add Tech Support
8198-RKSZG,21,Low,0.2072,14,Month-to-month,DSL,80.45,Offer a term contract; Add Online Security (incentive)
6682-VCIXC,21,Low,0.2066,43,One year,DSL,51.25,Relationship check-in
4115-UMJFQ,21,Low,0.2059,69,One year,DSL,35.75,Add Online Security (incentive); Add Tech Support
4472-VESGY,21,Low,0.2058,52,Month-to-month,Fiber optic,98.15,Offer a term contract; Add Tech Support
4353-HYOJD,21,Low,0.2058,27,Month-to-month,DSL,49.85,Offer a term contract; Add Online Security (incentive)
8752-IMQOS,21,Low,0.2051,5,One year,No,20.1,Move to automatic payment
7998-ZLXWN,21,Low,0.2051,15,Month-to-month,No,20.45,Offer a term contract
2282-YGNOR,21,Low,0.205,29,One year,DSL,58.0,Relationship check-in
4418-LZMSV,20,Low,0.205,13,Month-to-month,DSL,61.8,Offer a term contract; Add Online Security (incentive)
5018-LXQQG,20,Low,0.2048,30,Month-to-month,DSL,66.3,Offer a term contract
9546-KDTRB,20,Low,0.2047,19,Month-to-month,No,24.7,Offer a term contract
8097-VBQTZ,20,Low,0.2046,54,Month-to-month,DSL,69.9,Offer a term contract; Move to automatic payment
3658-QQJYD,20,Low,0.2045,62,One year,DSL,74.3,Add Tech Support
0595-ITUDF,20,Low,0.2045,64,Month-to-month,Fiber optic,91.8,Offer a term contract; Add Tech Support
2680-XKKNJ,20,Low,0.2043,8,One year,DSL,58.2,Relationship check-in
1498-DQNRX,20,Low,0.2043,29,Month-to-month,No,19.85,Offer a term contract; Move to automatic payment
5393-HJZSM,20,Low,0.204,32,Month-to-month,DSL,76.3,Offer a term contract
5056-FIMPT,20,Low,0.2036,43,One year,Fiber optic,106.0,Relationship check-in
2740-JFBOK,20,Low,0.2032,10,Month-to-month,No,24.0,Offer a term contract; Move to automatic payment
6752-APNJL,20,Low,0.2031,42,Month-to-month,DSL,54.5,Offer a term contract; Add Tech Support
5832-EXGTT,20,Low,0.2031,29,Month-to-month,DSL,60.2,Offer a term contract; Add Tech Support
9351-HXDMR,20,Low,0.203,72,Two year,Fiber optic,110.9,Relationship check-in
8652-YHIYU,20,Low,0.203,16,One year,Fiber optic,79.5,Add Online Security (incentive)
1247-QBVSH,20,Low,0.2029,43,Month-to-month,DSL,50.2,Offer a term contract; Add Online Security (incentive)
9558-IHEZX,20,Low,0.2028,71,Two year,Fiber optic,106.75,Add Tech Support
5025-GOOKI,20,Low,0.2027,20,Month-to-month,No,18.9,Offer a term contract
8263-QMNTJ,20,Low,0.2025,72,Two year,Fiber optic,115.55,Move to automatic payment
9917-KWRBE,20,Low,0.2024,41,One year,DSL,78.35,Add Tech Support
8044-BGWPI,20,Low,0.2023,12,Month-to-month,No,21.15,Offer a term contract; Move to automatic payment
1159-WFSGR,20,Low,0.2022,16,Month-to-month,No,20.4,Offer a term contract; Move to automatic payment
1226-JZNKR,20,Low,0.2021,8,One year,No,19.8,Move to automatic payment
0019-EFAEP,20,Low,0.2021,72,Two year,Fiber optic,101.3,Add Tech Support
5989-AXPUC,20,Low,0.202,68,Two year,Fiber optic,118.6,Move to automatic payment
3800-LYTRK,20,Low,0.2018,14,One year,DSL,55.7,Move to automatic payment
9207-ZPANB,20,Low,0.2016,37,One year,DSL,67.45,Move to automatic payment
9251-WNSOD,20,Low,0.2014,67,One year,DSL,75.1,Add Tech Support; Move to automatic payment
3605-JISKB,20,Low,0.2014,55,One year,DSL,60.0,Add Tech Support
7266-GSSJX,20,Low,0.2013,11,Month-to-month,No,20.45,Offer a term contract; Move to automatic payment
6242-FEGFD,20,Low,0.2012,66,Two year,Fiber optic,96.6,Move to automatic payment
3926-YZVVX,20,Low,0.2011,41,One year,DSL,50.05,Add Online Security (incentive)
8777-PVYGU,20,Low,0.2007,52,One year,DSL,64.3,Add Tech Support; Move to automatic payment
7619-PLRLP,20,Low,0.2006,53,One year,DSL,74.1,Add Tech Support
1641-BYBTK,20,Low,0.2006,6,Month-to-month,No,20.2,Offer a term contract; Move to automatic payment
2683-JXWQQ,20,Low,0.2003,61,Month-to-month,DSL,33.6,Offer a term contract; Add Tech Support
2348-KCJLT,20,Low,0.2002,44,One year,DSL,61.5,Add Tech Support; Move to automatic payment
0536-ACXIP,20,Low,0.1996,72,Two year,Fiber optic,109.55,Add Tech Support; Move to automatic payment
0743-HNPFG,20,Low,0.1994,51,One year,DSL,69.75,Relationship check-in
6252-DFGTK,20,Low,0.1991,37,One year,DSL,68.1,Relationship check-in
0756-MPZRL,20,Low,0.199,46,One year,DSL,33.7,Add Online Security (incentive)
5954-BDFSG,20,Low,0.199,72,Two year,Fiber optic,107.5,Add Online Security (incentive)
9955-QOPOY,20,Low,0.1987,69,One year,DSL,60.8,Add Online Security (incentive)
3055-VTCGS,20,Low,0.1983,63,One year,DSL,58.55,Add Online Security (incentive); Add Tech Support
5172-RKOCB,20,Low,0.1969,72,Two year,Fiber optic,108.95,Relationship check-in
0164-APGRB,20,Low,0.1969,72,Two year,Fiber optic,114.9,Move to automatic payment
5791-KAJFD,20,Low,0.1967,56,One year,DSL,68.75,Add Tech Support
3468-DRVQJ,20,Low,0.1966,10,One year,DSL,70.3,Add Tech Support; Move to automatic payment
7776-QGYJC,20,Low,0.1961,39,Month-to-month,Fiber optic,81.5,Offer a term contract; Add Online Security (incentive)
7771-ZONAT,20,Low,0.196,22,Two year,DSL,56.75,Add Online Security (incentive)
6174-NRBTZ,20,Low,0.1953,46,One year,DSL,30.75,Add Tech Support
6202-JVYEU,20,Low,0.1952,9,One year,No,19.9,Move to automatic payment
4835-YSJMR,20,Low,0.1951,39,Two year,DSL,49.8,Add Online Security (incentive)
1735-XMJVH,20,Low,0.195,8,Month-to-month,No,19.35,Offer a term contract; Move to automatic payment
4393-OBCRR,19,Low,0.1949,3,One year,No,20.25,Move to automatic payment
3847-BAERP,19,Low,0.1948,10,Month-to-month,No,20.9,Offer a term contract; Move to automatic payment
1539-LNKHM,19,Low,0.1942,12,Month-to-month,No,20.4,Offer a term contract; Move to automatic payment
9758-MFWGD,19,Low,0.1942,48,One year,DSL,29.9,Add Online Security (incentive); Add Tech Support
5387-ASZNZ,19,Low,0.1937,66,One year,DSL,63.85,Relationship check-in
3061-BCKYI,19,Low,0.1935,14,Month-to-month,No,19.9,Offer a term contract; Move to automatic payment
9544-PYPSJ,19,Low,0.1935,62,Month-to-month,Fiber optic,96.1,Offer a term contract; Add Online Security (incentive)
7663-YJHSN,19,Low,0.1933,72,Two year,Fiber optic,103.95,Relationship check-in
9362-MWODR,19,Low,0.1931,40,Month-to-month,DSL,64.1,Offer a term contract
5327-XOKKY,19,Low,0.1931,72,Two year,DSL,73.45,Add Online Security (incentive); Add Tech Support
9294-TDIPC,19,Low,0.1928,5,Month-to-month,No,20.2,Offer a term contract; Move to automatic payment
0320-DWVTU,19,Low,0.1923,53,Two year,Fiber optic,99.5,Move to automatic payment
1794-SWWKL,19,Low,0.1922,15,Month-to-month,DSL,59.65,Offer a term contract; Add Online Security (incentive)
3249-VHRIP,19,Low,0.1921,62,Two year,DSL,43.6,Add Online Security (incentive); Add Tech Support
9495-SKLKD,19,Low,0.192,45,Month-to-month,Fiber optic,95.95,Offer a term contract; Add Online Security (incentive)
7375-WMVMT,19,Low,0.1919,71,Two year,Fiber optic,95.5,Add Online Security (incentive)
0657-DOGUM,19,Low,0.1919,48,One year,DSL,60.6,Relationship check-in
5414-OFQCB,19,Low,0.1915,57,Two year,Fiber optic,90.45,Add Online Security (incentive)
4456-RHSNB,19,Low,0.1914,19,Month-to-month,DSL,49.6,Offer a term contract; Add Online Security (incentive)
8383-SGHJU,19,Low,0.1912,33,One year,DSL,59.4,Move to automatic payment
6726-NNFWD,19,Low,0.191,71,Two year,Fiber optic,89.45,Add Online Security (incentive); Add Tech Support
9209-NWPGU,19,Low,0.191,44,One year,DSL,65.4,Move to automatic payment
0310-SUCIN,19,Low,0.1909,71,One year,DSL,84.8,Relationship check-in
2887-JPYLU,19,Low,0.1909,41,Month-to-month,DSL,45.2,Offer a term contract; Add Online Security (incentive)
8879-XUAHX,19,Low,0.1903,71,Two year,Fiber optic,116.25,Move to automatic payment
8909-BOLNL,19,Low,0.1902,3,One year,No,21.2,Move to automatic payment
1492-QGCLU,19,Low,0.1902,53,Month-to-month,DSL,85.7,Offer a term contract; Move to automatic payment
2521-NPUZR,19,Low,0.1902,70,Two year,Fiber optic,101.0,Relationship check-in
4776-XSKYQ,19,Low,0.1896,12,One year,DSL,30.25,Add Online Security (incentive)
2466-NEJOJ,19,Low,0.1892,8,Month-to-month,No,19.65,Offer a term contract
9470-XCCEM,19,Low,0.1888,35,Month-to-month,Fiber optic,89.65,Offer a term contract; Add Online Security (incentive)
9000-PLFUZ,19,Low,0.1887,60,Two year,DSL,49.45,Add Online Security (incentive); Add Tech Support
9092-GDZKO,19,Low,0.1885,22,Month-to-month,No,24.85,Offer a term contract
8469-SNFFH,19,Low,0.1885,70,One year,DSL,79.4,Relationship check-in
9473-CBZOP,19,Low,0.1882,28,One year,DSL,59.0,Add Tech Support; Move to automatic payment
8138-EALND,19,Low,0.1881,15,Month-to-month,No,19.75,Offer a term contract; Move to automatic payment
1752-OZXFY,19,Low,0.1881,60,One year,DSL,59.8,Add Tech Support; Move to automatic payment
2351-RRBUE,19,Low,0.1879,7,One year,No,20.65,Move to automatic payment
7325-ENZFI,19,Low,0.1877,39,One year,DSL,40.3,Relationship check-in
0292-WEGCH,19,Low,0.1877,54,Month-to-month,DSL,86.2,Offer a term contract; Add Online Security (incentive)
3387-PLKUI,19,Low,0.1876,13,Month-to-month,No,18.8,Offer a term contract; Move to automatic payment
3213-VVOLG,19,Low,0.1875,0,Two year,No,25.35,Move to automatic payment
9074-KGVOX,19,Low,0.1874,50,Month-to-month,DSL,39.45,Offer a term contract; Add Tech Support
0895-UADGO,19,Low,0.1874,8,Two year,DSL,44.55,Move to automatic payment
2511-MORQY,19,Low,0.1874,50,One year,DSL,54.9,Add Online Security (incentive); Add Tech Support
8457-XIGKN,19,Low,0.1873,20,Month-to-month,No,19.6,Offer a term contract
2499-AJYUA,19,Low,0.1873,72,Two year,Fiber optic,110.8,Add Online Security (incentive)
7994-XIRTR,19,Low,0.1872,54,One year,DSL,65.25,Add Online Security (incentive)
0853-TWRVK,19,Low,0.1871,72,Two year,Fiber optic,105.6,Relationship check-in
2188-SXWVT,19,Low,0.1871,34,One year,DSL,55.0,Add Tech Support; Move to automatic payment
5061-PBXFW,19,Low,0.187,32,Month-to-month,DSL,61.4,Offer a term contract
3739-YBWAB,19,Low,0.1867,36,One year,DSL,35.35,Add Tech Support; Move to automatic payment
1937-OTUKY,19,Low,0.1866,72,Two year,Fiber optic,98.2,Relationship check-in
4890-VMUAV,19,Low,0.1865,63,One year,DSL,71.5,Move to automatic payment
6082-GLJIX,19,Low,0.1864,18,Month-to-month,No,19.25,Offer a term contract; Move to automatic payment
2039-JONDJ,19,Low,0.1863,27,One year,DSL,55.45,Add Tech Support
9553-DLCLU,19,Low,0.1862,13,Two year,DSL,88.95,Relationship check-in
3134-DSHVC,19,Low,0.1859,63,Two year,Fiber optic,98.0,Add Tech Support
8309-PPCED,19,Low,0.1859,72,Two year,Fiber optic,110.45,Add Online Security (incentive)
1544-JJMYL,19,Low,0.1857,27,One year,DSL,69.35,Relationship check-in
3824-RHKVR,19,Low,0.1856,17,Month-to-month,No,19.7,Offer a term contract
4957-TIALW,19,Low,0.1855,15,One year,DSL,65.6,Relationship check-in
3347-YJZZE,18,Low,0.1849,29,Month-to-month,DSL,80.1,Offer a term contract; Add Online Security (incentive)
6112-KTHFQ,18,Low,0.1846,13,Month-to-month,No,19.3,Offer a term contract; Move to automatic payment
3190-FZATL,18,Low,0.1844,14,Month-to-month,No,19.95,Offer a term contract; Move to automatic payment
8085-MSNLK,18,Low,0.1844,62,Two year,Fiber optic,113.95,Move to automatic payment
1352-VHKAJ,18,Low,0.184,27,Month-to-month,DSL,71.6,Offer a term contract; Add Online Security (incentive)
5060-TQUQN,18,Low,0.1837,30,Month-to-month,Fiber optic,83.55,Offer a term contract; Add Online Security (incentive)
7094-MSZAO,18,Low,0.1836,10,Month-to-month,No,20.05,Offer a term contract
6114-TCFID,18,Low,0.1836,29,One year,DSL,39.5,Relationship check-in
0257-KXZGU,18,Low,0.1831,32,Month-to-month,DSL,62.45,Offer a term contract; Add Online Security (incentive)
2999-AANRQ,18,Low,0.183,21,Two year,DSL,71.05,Relationship check-in
1474-JUWSM,18,Low,0.183,58,One year,DSL,68.4,Move to automatic payment
7247-XOZPB,18,Low,0.1828,53,One year,DSL,77.4,Relationship check-in
9139-TWBAS,18,Low,0.1828,26,One year,DSL,47.85,Add Tech Support
9350-ZXYJC,18,Low,0.1828,4,Two year,No,25.3,Relationship check-in
2812-ENYMO,18,Low,0.1826,26,One year,DSL,54.55,Relationship check-in
5294-DMSFH,18,Low,0.1825,29,Month-to-month,Fiber optic,87.8,Offer a term contract; Add Online Security (incentive)
9560-BBZXK,18,Low,0.1825,36,Two year,DSL,31.05,Add Tech Support
8204-TIFGJ,18,Low,0.1821,23,Month-to-month,No,20.3,Offer a term contract
0810-DHDBD,18,Low,0.1819,52,One year,DSL,74.0,Relationship check-in
0906-QVPMS,18,Low,0.1818,72,Two year,Fiber optic,115.15,Relationship check-in
8898-KASCD,18,Low,0.1818,39,One year,DSL,35.55,Add Online Security (incentive); Move to automatic payment
9554-DFKIC,18,Low,0.1815,30,Month-to-month,DSL,54.45,Offer a term contract; Add Tech Support
1658-XUHBX,18,Low,0.1814,59,Month-to-month,Fiber optic,88.75,Offer a term contract; Add Online Security (incentive)
5307-UVGNB,18,Low,0.1813,53,Month-to-month,DSL,48.7,Offer a term contract; Add Tech Support
3174-AKMAS,18,Low,0.181,46,Two year,DSL,64.2,Add Online Security (incentive)
3259-QMXUN,18,Low,0.1809,58,Two year,DSL,86.1,Add Tech Support; Move to automatic payment
9253-VIFJQ,18,Low,0.1802,65,One year,DSL,67.05,Add Tech Support
3506-OVLKD,18,Low,0.1798,35,One year,No,26.2,Relationship check-in
8570-KLJYJ,18,Low,0.1796,36,One year,DSL,54.45,Add Tech Support; Move to automatic payment
4163-KIUHY,18,Low,0.1794,35,Month-to-month,No,25.6,Offer a term contract; Move to automatic payment
0943-ZQPXH,18,Low,0.179,44,Month-to-month,Fiber optic,92.95,Offer a term contract; Add Online Security (incentive)
2796-UUZZO,18,Low,0.1788,63,Month-to-month,Fiber optic,80.3,Offer a term contract; Add Online Security (incentive)
5384-ZTTWP,18,Low,0.1786,15,Month-to-month,No,19.8,Offer a term contract; Move to automatic payment
5701-GUXDC,18,Low,0.1786,26,One year,DSL,35.4,Add Tech Support
9498-FIMXL,18,Low,0.1785,8,One year,No,19.2,Move to automatic payment
4291-HYEBC,18,Low,0.1785,28,One year,DSL,39.1,Add Online Security (incentive); Add Tech Support
1552-TKMXS,18,Low,0.1782,42,Month-to-month,No,20.35,Offer a term contract
